,text,label
36458,"In general, the visit was pleasant and the experience great.on the second day of our visit, our baby stroller, carrying also our coats and baby stuff, was stolen when we parked it outside the Pirates attraction. This created a great inconvenience to us. We deposited a claim, but this did not bring us our 400$ stroller. We felt very frustrated. How can visitors steel baby stroller? how come the park doesn't have any mechanism to track stolen strollers since this seems to be a known issue.",0
36459,"What a business idea! Let People pay hundreds of Euros to stand in line... even if you spend a whole day in the park you wont be able to go on all the rides, because of the ridiculusly long lines! ...and the rides aren't that many! Man attractions were closed due to maintenance.. Therese were long lines to all the food stands tio, because they didn't have enough personell. Everything lacked efficiency... ",0
22135,"I have not been to Disneyland Resort for about 3 years. It was AWFUL. Several of the adult rides were not open during the early morning hour. They closed rides regularly, and they did not have them staffed to run both sides (only half the ride would be open) so the crowds were as bad as the summer months. I am a die hard disney fan and was so disappointed. I will not return to Disneyland Resort.",0
12380,Disney used to be a great place to go visit with kids. I don't know what has changed but we were recently there and it was terribly crowded the last few years. Disney World seems to be better organized but it still crazy to spend the money you do to only get to go to a handful or less of rides per visit. I was extremely disappointed in Disney Adventure Land. There were no fast passes available after a certain point. We arrived late to the park and only got to 2 rides. Wait times were 1 2 hours. Standing around with children for that long is not easy. If you venture here be prepared for the crowds.,0
30048,"1  price is highly expensive 2  shows are limited, mostly you get in a raw for 1 hour ! to take a pic w  Mickey or peter pan or whoever !! Also u have to pay for the pic . 3 No much fun games , mostly for kids under 12 , otherwise boring . 4 The park has no much attractive places , you can walk only .If u want to have really fun ? And forget ur self w  the games and shows and pay reasonable ticket ? Go to the Europa park , even the app for it better than the Disney app hundred of time . I gave the 2nd star for the fireworks otherwise 1 star is more than enough . ",0
15640,"I was super excited to be here as it's the first ever Disneyland, but it really didn't compare to Paris'. One of my favourite rides is Space Mountain which has been meshed with Star Wars at the Cali park, and the ride was completely different! It just wasn't fun, there were no loops or sudden drops like Paris'. Another favourite is the Rock n Rollercoaster which (I think) Cali doesn't have. This place is way too expensive for what it is. ",0
36464,"The 2 stars are for the totally amazing laser show at the end of the evening (although this was marred by people pushing and standing in front (adults!) of a little girl, and we weren't even in a particularly good spot!?!?!). As for the rest... I was disappointed.. and my 4 year old granddaughter kept asking when were we going to Disney... Will not be going again..",0
8958,"X3 kids, 7,10, 12, extortionate price, very small, poor rides, ages in queues, should have gone to Jade Bhudda or Ocean world instead, biggest regret and waste, kids agreed! Chinese music, very chinese, not disney like, didnt see characters, no Disney music other than in Toy story world. ",0
36466, Please Read I would of loved to of started this review with a positive but I can not say that this was a 100% great experience. Rude Staff. (spoilt the magic. In fact there was hardly any magic at all)Extremely Expensive. (most of the clothing and gifts over    30) and as for the restaurant prices over the odds. Needs a Serious Update lacking paint and some of the rides are tired. Just looking around this park you can see it needs some serious tender loving care. Refurbishment is needed. Dust (accumulating from 1992 properly). Out of date rides and displays. And Please try to avoid the Princess Pavilion. (if you want to meet the princesses you can only meet ONE but in order to do that you need to get to the park early and book your reservation to meet them. Booked to meet the princesses at 10:30 and we could not meet them until 7:45. My partner met Cinderella and did not want to. Merida and Belle was there she was crying becouse those are her favouritesThe Staff in the princess pavilion work on a bizarre system  One Princess chosen at random for each person but your not allowed to know who you're going to meet). Once you have met them you Can NOT! Meet another one. I fought to try and get my partner to meet Merida and Belle (that was there) but the Extremely Rude staff that was very Unsympathetic would not allow thisI Told them (This is not Disney. Disney it's about making people's dreams come true not making people cry) But on a positive some of the rides were quite good and the que length. It was our first time to Disneyland after years of wanting to go BUT it was not a Good experience. What ruined it for us wereThe StaffPrincess Pavilion The Prices  buy the park ticket online the Flexi 2 park ticket   57 The Condition of the parkMost of the rides were not open. Positives...The ridesThe meal But most of all DONT go when it's raining the princesses don't come out and they don't do the fireworks. And there was no Big paradeBut I certainty hope and with your experience at disneyland is better than ours. I rate this park a 3 5 for not living up to its own expectations of creating people's dreams come true and failing to make the Magic happenI'm sure Walt Disney wanted for this.,0
15642,"Not recommended. Go to Universal Studios. The park is small and crowded no matter when you go. I went on a Tuesday in low season and it was still crowded, you have to make a line even to go to the restrooms. Way smaller than the ones in Orlando. The park is made more for locals than tourists, when in Florida is the other way around.Don  t waste your time.",0
36452,"Disneyland Paris is a classic park to go once in a lifetime. I went to Disneyland 5 or 6 times. Of course everything is wonderful, clean and nice. It is very nice for children. I think this park is not as great as its reputation. Everything is too expensive! I know that it is a beautiful and a well maintained park, but in my opinion the price do not answer the quality. Parking lot, drinks, food, souvenirs... everything is so much expensive! It's a pity with the numbers of visitors per years, the park can afford to make an effort for its many visitors. Obviously with all these people we have to wait minimum 1 or 2 hours to take a ride... I have already visited alot of theme parks in France or other border countries, like Germany with Europapark, and it was so much better, same size, more amusement rides, and the price is much more justified!!Even if it does not escape the tourists, Disneyland Paris should improve its park or revise its exorbitant prices.",0
22141,"I waited a couple weeks after returning from our California trip to let my thoughts about Disneyland sink in. We have never been to Disneyland or Disneyworld for that matter so we were novices. We only scheduled one day at the park and looking back on it i wish we had skipped it. First off let me tell all those who are worried about crowds  there is good reason to be. We went on a Monday at the end of April and i have never seen crowds like that  and don't want to again. We basically paid $300 (entrance for 3) to wait in line all day to ride four rides. I'm sorry  but that's ridiculous. Rides are fun, but the shortest queue we came across was 90 minutes. Many of the rides were closed for maintenance so maybe that put more stress on the operating rides, I   m not sure. The fast pass did help a couple of times and yes, we got right on the rides, but that whole process is ridiculous as well. This cheerful attitude that is always mentioned in these reviews was not present on the day we visited except by the parking attendant. Maybe i need a fast pass for that as well? The food and souvenirs are beyond ridiculous in price. Amusement parks are supposed to be fun. Disneyland is not.",0
30054,"This was my 8th visit over a period of 20 years due to having children Of diffent age groups (not that I needed an excuse to go there!), it my Families favorite place in th world since and this year was the 25 year anniversary of the park and we were all excited BUT I have to say it was disappointing!!!The place have not been updated for many years, yes a few rides here and there, but you can see it is old, outdated, cracking and in need of a major overhaul. All rides still on old technology, none of the modern comfort facilities, the sad issues faced 20 years ago got worse.Here is a list of some of the issues we faced that spoiled the magic.1. Many rides breakdown repeatedly throughout the day and you have to leave after being in line for 40 minutes, and you have to keep monitoring the place till they fix it , examples, Big thunder mountains, Tower of Terror, space mountain, and even some of the live shows....2. Some of the rides are really old and should be removed, like Aremegodon, it is an absolute waste of time, 3. Most of th outdoor shows is a mess, no clear sitting areas, children don   t have a good view and they have absolutely no Magic in them!!,4. There are no heat beating facilities, like cold vapor or mist that you see in other parks, and even drinking water fountain are a few with long lines 5. Buying stuff is a nightmare, There are many scattered kiosks, but whoever priced the items should be fired... items like water, coke, ice cream are priced like 3.79, 2.27, 3.34...etc, and the poor attendant does everything manually with a tiny calculator, and while he serves the customer in 20 seconds, he spends th next 3 minutes in calculation the amount and counting carnage manually, assuming he has all th change. This cause queues as long as 30minutes to buy abs ice creams 6. To be able to watching the parades or fireworks properyl, you have to sit on the floor , 1.5 to 2 hours ahead of th events with the children and when it starts, you have people jumping over you and the arguments starts, with no organizer to be seen. You would think after 25 years, the would find a better way!Every trip cost 3000 4000 pounds since we always stay a few days in th Disney hotels, by it seems we will spend this money somewhere else next year, somewhere where they care.A",0
8953,"Disneyland   a winner with the kids.   Sadly, not enough variety of rides for adults. Wish there were more things to do here!! Love the place   just not enough stuff to keep me there for an entire day.",0
4260,I visit Disney on Thursday at 10.00 am its was not crowded put most of the things was closed to 12.00 and its so smaller than the one in France ..and there wasn't international food only local food ..and fish smell all over the place. .its waste of time i don't recommend it at all. ,0
36447,"travelled with my family over the may day bank holiday weekend, half of the larger rides were closed with queue jump not working at the studio park. My nephew queued 45 mins to meet spiderman and was to told there was a technical difficulty! not sure what this implies for a guy dressed in a spiderman outfit, it really spoiled his day. Overall there were multiple instances of the staff being rude and pushy during our stay. The food is also overpriced (expected).good bitsmagical experience given scale of the park, albeit the magic wore off very fast with our second visit this weekendin summary i wouldn't go back any time soon, having been charged a full ticket price with a lot of the key attractions closed, it was a complete let down",0
36446,"Highlights of this trip have to be the Light show and the various parades. A few improvements are needed. Children aged between 3 & 10 should not be made to queue in the hot sun to see a princess. A parent told me she queued for 2 hours!! We gave up and on the second day made sure we were there early!! In such a huge park, the characters should be walking around a bit more & there could be 2  3 sites where you can meet a princess ie have your photo taken. Some of the rides were not open and a few had  technical problems  so after queuing for over an hour we couldn't use. There is little communication between both parks, so you have to keep walking back and forth   say if a ride in one park is not working and you want to use that time to queue for another ride in the other park. The attendants were not very helpful. Also, we had breakfast with Mickey   kids got to see the characters, but really disappointed with the restaurant and the staff. Thought that everybody in Disney was supposed to have a smile on their face? Do we really need to have full view of a functioning kitchen? For the price, this could be better. So all in all, kids still loved it, but a bit of updating needed to make the experience efficient and inviting for parents!",0
36445,Smoking is allowed...a big disappointment if you are not a smoker.  Classic Disneyland Park.  If you have seen other Disneyland parks in other parts of the world this one is very very similar.,0
6640,"It was the 3rd time I went to Hong Kong and visitted this attraction. Apart from its well known brand name, cannot compare to Disney World in the US or Legoland in Europe. Avoid weekends as the crowds and long tiring queues will kill you and your kids very soon. Should buy online tickets before you get here. Get an Octopus card or you will have to queue at the ticket vending machine for return tickets. Or else, should buy return tickets from the station's ticket service counter upon departure to save time. Try to avoid the heat in summer time from Jun to Oct or you will soon dry out and get tired before your kids do. Bring a baby trolley or hire one for yr toddlers or smalller kids right after entrance. Do not visit the shops first as you will go back the same way out, unless you want some burdens to carry along the visit. Stay till late for the fireworks as ot worths seeing. Disneyland should build more trees or shadows and put more benches for family to relax nearby the food courts. Should give discount for early birds. Queueing was a nightmare, but it happens in all famous attractions. Should have 2 lines for adult and kids, and kids must be given higher priority. Should invest more on attractions, as I've been here last year and tjis year almost see no change nor additional attractions.",0
22145,We have been to Disneyworld in Florida 4 times and once in Eurodisney in Paris. Disneyland California was such a disappointment in comparison. Pirates of the Carribean closed. Matterhorn broke down after a 40 minute wait just as we got into toboggan. Went Indiana Jones. After 30 minute wait the ride broke down. Went later on in the day waited 40 minutes got to the entrance ride broke down again. Areas of the park closed for beautification. But above all it lacked the magical experience we have become used to with Disney.Cast members seemed disinterested. Is it not time to replace Captain EO. Played to theatre which was a quarter full. It was so dated. Disneyland California needs major investment. Its a Small World closed. Finding Nemo closed,0
22146,"What can you say about Disneyland. For my wife and I, including parking, was $200.00 just to get in the gate. We went on 5 6 14 on a Tuesday, figuring that school was still in session so it wouldn't be crowded. Boy was I wrong, it was crowded.The following rides where closed: Indian Jones Adventure Pirates of the Caribbean Small World   my wife's favorite Finding Nemo Sub Voyage Sailing Ship ColumbiaIf there going to close rides, I wish they would publish it on their web site in a place that can be easily found.The following rides broke down while we were there. Roger Rabbits car toon spin Peter Pans Flight Haunted MansionWe where in the Haunted Mansion when it went down, just beyond where you get out of the elevator, before you get to the cars. It was crowed and hot. They kept announcing that the ride would start in a little bit. So more and more people came out of the elevator, and it got more crowded and even hotter.The bottom line was it was about an hour before they admitted it wasn't going to run, they apologized, and promised everybody some kind of Disney Bucks, that didn't happen either.We did find some rides that worked and some good places to eat, that rescued the day.I do recommend the Soft Pineapple Ice Cream at the Tiki Room, Delicious.",0
22147,"We've been to Disneyworld several times and decided to take our kids to Disneyland this year and boy was it not worth it. Many of the rides were out of commission   Small World, Pirates etc. and wait times at other rides were LONG. We also found it quite crowded. Our kids did not like it too much so that was our first and last time visiting. One positive is the ample parking in the Covered Parking Garage   a nice plus not having to go back to a scorching car at the end of the day.",0
4265,"Hong Kong Disneyland is just one time visit, it's not really big like other Theme Parks, not so impressive for adults.",0
30057,"Overall we had a pleasant day despite the 35 degree heat. I think it   s important to accept prior to arriving that you will be severely ripped off all day long, you will queue for hours and only get on a few rides and getting a signature let alone a picture with a character is like getting blood from a stone..! Maybe we weren   t prepared enough as I know that you can pre book your visits with the Characters however I don   t remember it being this difficult last time I came. The Characters now come with what felt like a full security detail who after a few minutes ushered them away so most of the time the kids are left fed up that they didn   t get the autograph. On the other hand, I must say that we found the quality of the rides much better than our UK offerings however the rides didn   t last as long. The park was clean, well laid out and the toilets weren   t too bad which was surprising considering how busy it was combined with the heat. Most of the staff we encountered were helpful and spoke good English. I wouldn   t want to put anyone off coming and I doubt I will as it   s something that   s just got to be done but just don   t expect perfect and hopefully you won   t be disappointed! ",0
36438,"Family of 4 from overseas with a 3 and 9 year old.Paris Disneyland is the 2nd of the Disneylands that we have visited and while it still has the Disney Magic, in comparison to Hong Kong it is tired and in need of some TLC. Without sounding contradictory to my previous statement I understand that areas need to be closed for upgrades and changes but it was disappointing to find so many of these areas under renovation all at the same time.The fast pass system works well and can really limited the amount of lines that you need to stand in during the day.Disneyland is great for younger kids and my 3 year old loved it. She went on everything and loved every minute we were there. My 9 year old thought it was good but he was probably pushing the top end age of kids that would enjoy most of the rides without thinking it was all a bit boring. He felt that Legoland was far better.If you could only attend 1 of the two parks I would chose Disney Studios.",0
4267,"As usual, Disneyland never fails to disappoint too much, even if it is a small scaled one like in HK. However, the crowd on the weekends are massive and it would be good to go on the weekdays instead. We went both days on Sunday and Monday and the queues to the rides were way shorter on Monday.The shows are worth queuing for and a must watch with the kids.",0
33135,Same as Disney studios there are alot of rides were closed for refurbishment so check on the website before your reservation.  Tip: please don't by the tickets from the gate it will be double price more by it online at least 24 hrs before,0
22130,"We just got back from taking our family of 6, plus my parents to Disneyland. For an  off peak  time, it was so crowded! IDisney really needs to do some crowd control, but we know they are all about the money, so they won't do anything. It was just crazy. Plus there are so many rides closed for refurbishment! We did our homework before hand and knew what rides would be closed, but decided it would be worth going if it's slower. What were we thinking?! Also, so many rides broke down while we were there, in line for them the Matterhorn, thunder mountain, Indiana, and wild toad. This on top of the already closed rides made our trip ridiculous. Also, the magic morning entry was totally horrible. Thousands upon thousands of people and they only open fantasyland and tomorrow land? That hour was the worst time to be at Disneyland and so not worth it. Overall, we did the best we could with what it was and had fun, but for the thousands of dollars we spent on this vacation, I wish we would have spent our money somewhere else. Oh and I am all for letting the handicapped disabled people get on the ride without waiting, but there were many able bodied appearing people in wheelchairs... ",0
30045,"Euro Disney is great if you like this sort of thing. It   s like a tame version of Westworld without the robots, blood and sex. Great for children but if you are a conscient adult it   s probably a living hell   nightmare of a day. Lovely to see the children enjoying the magic of the Disney characters. It was really well done and you were immersed in the experience really well.I would prefer to take my kids to a real experience like a mountain side or Lakeland stream   better for the kids and me too!!! All in all I enjoyed it but for me it as a once only experience. I would not go back!!!",0
8934,Been there twice... this place is good for kids.. they will have a great time... for adults Ocean Park is better i guess :),0
13114,"I was in one of the marching bands that performed last week during spring break. When we went behind the scenes, the cast members were very rude to us, and to be honest, treated us like garbage. After we had finished our parade, (Which we technically paid disney for us to do in the form of park tickets) we had to walk from behind space mountain to the back of toon town, all while we were burning up in our thick uniforms in the spring heat. Meanwhile, about four empty trams passed by us going the same direction. The only thing we got from being free entertainment for Disney was a super cheap generic Chinese made 3   cinch bag. Keep in mind that we paid Disney to entertain their guests, which they, in return, gave us some cheap disney branded crap and 4 miles of walking in our uniforms.",0
15652,"We have been to Disneyland 8 or more times the past 15 years and this last trip left us with no desire to return. Over 1 2 of the rides were either 'closed for refurbishing', shut down or broken. The wait times for the open rides were extremely long (even with a fast pass). Over three days we were only able to ride 9 rides due to the above mentioned conditions. Many of the operational rides appeared to be in poor condition as well; dirty, chipped paint and cracked plastic.Although we encountered some friendly cast members, many of the staff members were abrasive and it was hard to find the 'good customer service' we have become accustomed to while visiting this park. The stench (? raw sewage) coming from the castle area was overwhelming for all three days of our visit. Every morning we stood in line waiting to get into the park with smiles on our faces in anticipation of reliving past fabulous experiences in Disneyland. Our family certainly noticed the decline of Disneyland as an Adventure Park and we were very disappointed that this has happened. We have decided to spend our vacation dollars in a different place.",0
15653,"its nice to the locals but not for turistswaste of time go to other parks, its expensive with no reason",0
8964,"This Disneyland has been set up to sell T shirts and stuffed toys.  For every ride (of which there are few), there will be 5 outlets trying to sell you merchandising.   One for the fans only   Save your money and go elsewhere.",0
36492,We found a lack of facilities open in the park during our visit time dec 26 to 30 dec we had to go for lunch off site due to overcrowding of facilities that were open!even to get coffee had to walk miles .....to take advantage of our early entry as we stayed at a Disney hotel we had to get up at 7 am in order to take advantage of early admission to park....not ideal on a holiday it was either this or Q for 45 mins to enter park as we had too on first day!so paying high prices to stay in a Disney hotel was for little advantage in parks .....,0
4226,"We saw the local weather forecast n it says showers high probability of showers around noon n clear skies after 2pm. So when it didn't rain at noon, we decided to brave it n bought the family (2 adults n 1child below 12yrs) tickets online (you will save ard HKD350).Arrived at Disney with sunny weather n clear skies! Start of our fantastic journey!We went over to the fire brigade station to rent a stroller n was advised by the staff to ride the train before renting strollers as it only travels one way.. So we did.. Mistake.. Waited 10mins for train n took it but most of the time, the view was obstructed by the trees n we all had to stop at fantasy land.. It doesn't allow us to go all the way back to the main entrance... Really doesn't make any sense. So since we are already at fantasy land, we decided to take the rides there. Dumbo the elephant, the carousell (waited ard 20mins each which was not too bad). After which we went over to Winnie the Pooh ride to get ourselves fast pass (there are only 2rides in Disney which allows fast pass). It was 3pm n the timing on the fast pass was 5.20pm??? We decided to break for a snack at the restaurant. Food was the usual fare... Things u usually wld never eat if you have a choice.. We went to it's a small small world n there was no q!! It was quite an amazing ride inside. After that, walked back to main entrance to rent the stroller n then went on to explore Tomorrowland. By which time, the sky was all dark n it threaten to pour.. We took our chances n continued to q.. When it was our turn n we got into the cars... It started to rain!!! We continued with the drive but what made it unpleasant was the people in front of us decided to take shelter under the bridge n all of us behind were left stranded n drenched to the core.....!!!!! The rain never stopped n everything from parade to fireworks were cancelled n it was only 5pm... Not a pleasant experience though it's not the fault of the park... We may return.. ",0
15656,"The magic of Disney meets unimaginable line ups and unavailable broken rides. Grizzly River ride? ClosedIndiana Jones ride? Broken down when we arrived. Came back later when it was fixed. Wait in long line. Breaks again. Leave. Come back again when fixed. 50 minute wait, no more Fast Passes available. Radiator Springs Racer ride? 1 hr 50 minute wait   no Fast Passes available. Tower of Terror ride? 50 minute waits. Haunted Mansion? Broken closed in the morning (no reason given)Tom Sawyer Island? Closed. It goes on. Add to this the gross prices for simple food and it encourages guests to leave. For us (family of five). Flights from Canada ($$), hotel ($$), Disneyland Park Hopper Passes ($$)   all to find closed and broken rides and unreasonable prices and huge waits on site is a bit much to take. Very poor value for our family vacation. To be fair, the spirit of Disney still lives but is lost in the overall experience and inability to enjoy attractions. ",0
31486,"Totally agree with the comments above that DISNEY it,s about time, YOU stop being a rip off and cheating people. I mean even with an annual pass, the parking and everything and the wait times are RIDICULOUS.",0
25084,"We LOVED Autopia, Indiana Jones, Space Mountain, Splash Mountain and Pirates of the Caribbean.  We enjoyed the Haunted Mansion, Big Thunder Mountain and the Jungle Cruise. We could have done without Buzz Lightyear, Star Tours and Matterhorn bobsleds.  We queued 35mins for the Finding Nemo submarine voyage to be told there were technical difficulties and the ride would be closed until further notice. We were quite disappointed. I can't imagine how those at the front of the queue who waited an hour felt like.... The ride was closed for the rest of the day.We spent most of the day queueing. Granted we did go during the winter holiday, but waiting 60 to 80mins for 2mins rides was frustrating.  Some rides were also randomly closed for a few hours and then reopened.  As a result we didn't cover the totality of the park.  I would suggest doing the rides you really like during the parade. Queues are minimal at that time.  We found it hard to circulate in the park because of an excess amount of mobility scooters. Please note that I'm NOT talking about wheelchairs or pushchairs! Obviously we do not discriminate and don't think anyone should be excluded from having fun. I won't go into the details of what we heard, but I will say that the scooters should be for those with health issues and not for pure enjoyment.The one thing that really surprised us is how tiny the castle is. We live in Paris and have been to Euro disneyland many times and the castle is huge in comparison. How funny!  Buy your tickets online and arrive EARLY.  ",0
13115,"Traveled across the country to see Disneyland but unfortunately, it wasn't ready. Several major attractions were closed for maintenance while several others shut down periodically for whatever reason. We didn't get to go on the Matterhorn, Pirates of the Caribbean, the Riverboat, Captain Hook's ship, and others I can't think of at the moment. The Indiana Jones ride broke down several times during our visit and we were turned away on those occasions. It took us four days to even get to see Great Moments with Mr. Lincoln as it was often closed for some reason.The crowds were unbelievable, even though this was  supposed  to be a quiet off season time at the park. They had something called Annual Passholder days and that may have contributed to the crowds. A local guest said it was as bad as any busy summer day.Overall, we didn't enjoy our visit and that's a sad commentary. If you look at my avatar you will notice it is a Disney castle. We are big Disney fans and always enjoy Disney World. We were very disappointed with our five days out at Disneyland and the California Adventure. I hate to say it, but we won't be going back there after this experience.",0
30034,"we spent there two days. the first day we went from 10:00 am to 6:00 pm, just after the characters parade. Big mistake! it was very crowded, we could go only for 5 attractions and have lunch. in 8 hours!!! the queues are huge, also for food. We also got there in one of the hottest days of these summer (the line at Peter Pan flight has no shadows (it just killed us!). The second day we went there at 4 pm. Less people after the 5:30 parade, lower temperature, more attractions. Even so, we stayed in line for the Thunder Mountain for 1 hour and they stopped it because of technical issues. luckily, later an assistant gave us fast passes fro the previous waiting.Bottom line, if you want to go there, pieces of advice:1. buy tickets online   we saved around 50 euros per day for a family of 4;2. go in the afternoon, after 4 pm Parking is cheaper, lower temperature, less people3. wait for the fireworks at 11:00 pm, it worth it;4. get accommodation at 10 15 km away in a peaceful place. like Domaine de Crecy. You will love the silence and peaceful swimming pool.",0
4219,"My daughter loves all things Minnie Mouse and she had a wonderful day! However there are a few things which really irritate mea) not being allowed to bring your own food or water under the pretence of security b) the food served in the restaurants   outrageously overpriced and horrible to eat   i had a pizza that cost $120, yet it tasted like cardboard. Disney should be ashamed of themselves for serving slop like this.",0
36501,"Having been to Disneyland in California a bunch of times, I had in mind what Disneyland Paris might have been like. I assumed there would be many similarities and also some differences, but I didn't except half a park for the same amount of money for a ticket. The lay out was pretty much the same and followed the one in California, but I was shocked at how small the park actually was. We walked the whole park from left to right with stops to check on rides in about 45 minutes. It was crazy. We had two days there and honestly we could've done it in only one full day. We went on a Friday and surprisingly it wasn't to crowded. The kid rides were obviously longer but the two we wanted to do (it's a small world and Peter Pan) were only 15 30 minute wait. The Peter Pan line was always full so if you want to go on that one then get there early and plan on waiting. The sign never said the wait was longer than 30 min so I don't know how accurate any of those wait times actually are. Phantom Manor, Indiana Jones and Big Thunder were all down while we were there. Luckily they opened back up so we could ride them. I was disappointed in the Indiana Jones ride. Theirs is a roller coaster which is fine but the safety bar was not padded and throws your head around and gave me a huge headache. Add some padding and it would be fun! Phantom Manor was one of my favorites and I think a little better than the one in California. It's a small world was way better. It was brighter and cleaner. It puts the one in California to shame. Another thing we loved was the parades. They were great! There were so many different characters than the ones we have and were fun to watch. The parades happened often which was nice if you missed a part or just wanted to watch it again. We saw the Spring Parade, a big parade (not sure the name of that one) and The Mary Poppins Show. They were great to watch and I'm not a person that likes to watch parades or shows and deal with the crowds that do but I really enjoyed them! The dancers were very talented and it was just mesmerizing to watch them dance. The costumes the guys wore was cute and the dresses the girls had were pretty. And they were just beautiful people. The staff there was happy, helpful and very welcoming. They spoke English very well and didn't act put out using it to communicate with you. I was thankful for that. The food was of course expensive. We went to the Mexican food place the first day and I wasn't happy with it. I got the nachos and the chips were some gross, generic Doritos and came with a packet of guacamole and a salsa sauce. Not what I was expecting. The next day we went to The Hakuna Matata Restaurant in Adventureland. I ordered the chicken fingers and fry meal and my sister ordered the kebab meal. The food was good but if I ever went back I would just get the fries. The fries were so good and crispy. Overall it was a check off the bucket list but if we had more people with us I don't think it would've been worth the money. Definitely go during the week and not when kids are out of school. If you have gone to Disneyland or Disneyworld in the states don't expect the same stuff. It was cool to hear the rides and characters you love speaking in French. ",0
22111,"We started our family vacation here and were so excited! The problems started almost immediately. We had bought our tickets early and were told that we had to wait in a certain line to get them. We had been in that line for more then 30 minutes when a staff member told us to go to a different window! What a way to start the day. Once we were in the park California Adventures was great! All of the rides were working but the lines were no less then 30 minutes long, hard to take when you are only 3 or 53! No one lost their enthusiasm though! The next day we went to the Magic Kingdom. The lines once again were awful and several rides were down or broke down while we were on them! I think Disneyland is tired and needs a complete overhaul! What a bummer it was.",0
36503,Extremely disappointed that Disney did not think it necessary to lower the ticket prices when the majority of the rides were closed for repairs.,0
33128,"This park is definitely not up to Disney World standards, but if you have small kids or are simply a Disney fanatic or a kid at heart (like me) then you won't regret it. Walt Disney Studios is the superior park of the two, but don't forget to catch the night time show at Sleeping Beauty's Castle... It's the one thing that puts the U.S. parks to shame!!",0
36487,"Let me start by saying something positive before I tell you all the bad comments The staff that is working in disneyland are super nice and they all speak English that's the good part,the rest is bad it is too expensive I mean they charge an Elsa dress for 70 euro shame on you and popcorn 6 euros hello are you getting the corn from Australia?????? No the money you spend it is not worth it.I been to Movie park in Germany 100000% better my girl is 4 years old she love Elsa an Frozen but she never got to see her as when the show started at 5.30 pm she was asleep.Why don't the characters go around the park during the day so the kids can hug them and take photos?everything inside is super expensive so my advice is bring your drinks and food as it is ridiculously. ",0
15650,"The price of a Churro went from 4$ to 4.25$ as if 4 dollars was not enough.We went one day during value days, when crowds are supposed to be less. Folks, be prepared for large crowds, even when it's not supposed to be crowded. With Disney 60th Anniversary and Star Wars stuff going on it is slammed by lunch time even on a Wednesday late April. Get there early. Oh by the way watch out for random ride closures. Splash Mtn. was closed for 2.5 hours, first thing. Now you cannot ride your favorite rides until they pack the place, not enough riders to justify firing up the ride.",0
36485,"Being avid fans of Disneyworld, etc in Florida (and yes, i know we're not reviewing those parks), we were mortified with the staff and their lack of emotion, smiles, pleasantries, whatever you want to call it. At the end of the day, these are still disney parks and i would like to think that the 'magic' happens here too! Sadly, for us, it certainly did not. The staff, apart from the odd 1 or 2, were dreadfully rude. They looked at us as if we had 2 heads when we tried to purchase order anything (and we speak English)!! It also seemed to be 'the norm' to stand in a queue, as you do, for at least 30 minutes, to go on a ride, only to have families of French people being let in  sneaking in towards the front of the queue and pushing or should i say FORCING their way in so they didn't have to wait. We noticed a lot of different people 'kicking off' because of this and getting very agitated. This kind of thing should all be monitored by park staff so that tempers do not rise. WE made our stay lovely, the park staff certainly did not, and at least we can say we've experienced it, even though we NEVER will again.The rides were ok, but again, due to lack of emotion by the staff, it all seemed to lack that 1 special thing ................ customer service. The other minor irritation i have, we are smokers and at the very start, looked on the park maps for designated areas, however, no one else did!! People strolling around smoking, sitting having a coffee and smoking, WHERE THEY WANTED TO, so, we pulled up a seat, had a coffee etc, lit a cigarette and were told by yet another miserable human being (staff) that we had to move on!!! We apologised profusely and moved and then, people sat in the exact same seats, at the exact same table, and did exactly what we were told not to do, and the member of staff stood and watched them ............. and let them carry on!!!1 thing to say Disneyland Paris. ............... train your bl@@dy staff!! Courtesy goes a long way, and good customer service brings people back. END.",0
4232,The queue was super long at all attractions. But it was relatively good experience for me and my child,0
4233,"Tourists who have been to Disney theme parks in other cities may be disappointed with this one.  Best to visit outside of weekends and public holidays, and when the weather is pleasant.",0
8962,"This is the second time I visit this wonderland since 2005. Frankly to say there is not much progress in the park. I pay my visit to Disney in the world many times(from FL LA TOKYO PARIS), this is the least park i would like to go again! Something is missing in this park! which belongs to Disney and Mickey!BTW, Please learn to line up before play!",0
33129,"Two of the main roller coasters were out of action,  plus a host of other attractions. The kids were really disappointed. I can understand rides being closed for maintenance, but when three of their  must ride  ones are closed, that's unfair to customers.",0
4236,nice place there are lots of place where u can shoot pictures.We recommended you that to check the weather before u go there 3 4 hrs ahead if it rains there aren't any more activities to enjoy,0
4237,"Children under 6 , are the only ones who would like this. There was nothing exciting for anyone aged 6 years and one day. Total waste of time and money. If you simply want to tick the Disney box then well go.... Otherwise forget it",0
36478,"I love Disney, always have, always will! But this trip to Disneyland Paris was a little disappointing. A lot of rides and areas were closed, including space mountain, large areas of Adventureland and other areas around Space Mountain. Several rides broke down whilst we were in the queue and we were only there 2 days. All the drinking fountains in Disneyland Studios were not working. Generally the park is looking dated and old. With the exception of the Tower of Terror, the staff looked bored and were rude on several occasions. We went on the Rocking Rollercoaster and the music was not playing inside the coaster. When I asked about this I was given a shoulder shrug!On the plus side the parade and Disney dreams show were fantastic!!",0
